YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,SUBSTRATE_TYPE,PERCENT_COVER
2007,7,7/17/07,AQUE,2,20,I,BM,0
2007,7,7/17/07,AQUE,2,20,O,BM,0
2007,7,7/17/07,AQUE,2,40,I,BM,0
2007,7,7/17/07,AQUE,2,40,O,BM,0
2007,7,7/17/07,AQUE,3,20,I,BM,0
2007,7,7/17/07,AQUE,3,20,O,BM,0
2007,7,7/17/07,AQUE,3,40,I,BM,0
2007,7,7/17/07,AQUE,3,40,O,BM,10
2007,7,7/17/07,AQUE,4,20,I,BM,0
2007,7,7/17/07,AQUE,4,20,O,BM,0
2007,7,7/17/07,AQUE,4,40,I,BM,0
2007,7,7/17/07,AQUE,4,40,O,BM,0
2007,7,7/17/07,AQUE,5,20,I,BM,0
2007,7,7/17/07,AQUE,5,20,O,BM,0
2007,7,7/17/07,AQUE,5,40,I,BM,0
2007,7,7/17/07,AQUE,5,40,O,BM,0
2007,7,7/17/07,AQUE,6,20,I,BM,0
2007,7,7/17/07,AQUE,6,20,O,BM,0
2007,7,7/17/07,AQUE,6,40,I,BM,0
2007,7,7/17/07,AQUE,6,40,O,BM,0
2007,7,7/18/07,CARP,1,20,I,BM,0
2007,7,7/18/07,CARP,1,20,O,BM,0
2007,7,7/18/07,CARP,1,40,I,BM,0
2007,7,7/18/07,CARP,1,40,O,BM,0
2007,7,7/18/07,CARP,2,20,I,BM,0
2007,7,7/18/07,CARP,2,20,O,BM,0
2007,7,7/18/07,CARP,2,40,I,BM,0
2007,7,7/18/07,CARP,2,40,O,BM,0
2007,7,7/18/07,CARP,3,20,I,BM,0
2007,7,7/18/07,CARP,3,20,O,BM,0
2007,7,7/18/07,CARP,3,40,I,BM,0
2007,7,7/18/07,CARP,3,40,O,BM,0
2007,7,7/18/07,CARP,4,20,I,BM,0
2007,7,7/18/07,CARP,4,20,O,BM,0
2007,7,7/18/07,CARP,4,40,I,BM,0
2007,7,7/18/07,CARP,4,40,O,BM,0
2007,7,7/18/07,CARP,6,20,I,BM,0
2007,7,7/18/07,CARP,6,20,O,BM,0
2007,7,7/18/07,CARP,6,40,I,BM,0
2007,7,7/18/07,CARP,6,40,O,BM,0
2007,7,7/18/07,CARP,7,20,I,BM,0
2007,7,7/18/07,CARP,7,20,O,BM,0
2007,7,7/18/07,CARP,7,40,I,BM,0
2007,7,7/18/07,CARP,7,40,O,BM,0
2007,7,7/19/07,AHND,1,20,I,BM,0
2007,7,7/19/07,AHND,1,20,O,BM,0
2007,7,7/19/07,AHND,1,40,I,BM,0
2007,7,7/19/07,AHND,1,40,O,BM,0
2007,7,7/19/07,AHND,2,20,I,BM,0
2007,7,7/19/07,AHND,2,20,O,BM,5
2007,7,7/19/07,AHND,2,40,I,BM,0
2007,7,7/19/07,AHND,2,40,O,BM,0
2007,7,7/19/07,BULL,1,20,I,BM,0
2007,7,7/19/07,BULL,1,20,O,BM,0
2007,7,7/19/07,BULL,1,40,I,BM,0
2007,7,7/19/07,BULL,1,40,O,BM,0
2007,7,7/19/07,BULL,3,20,I,BM,0
2007,7,7/19/07,BULL,3,20,O,BM,0
2007,7,7/19/07,BULL,3,40,I,BM,0
2007,7,7/19/07,BULL,3,40,O,BM,0
2007,7,7/19/07,BULL,6,20,I,BM,0
2007,7,7/19/07,BULL,6,20,O,BM,0
2007,7,7/19/07,BULL,6,40,I,BM,0
2007,7,7/19/07,BULL,6,40,O,BM,0
2007,7,7/20/07,ABUR,1,20,I,BM,5
2007,7,7/20/07,ABUR,1,20,O,BM,0
2007,7,7/20/07,ABUR,1,40,I,BM,0
2007,7,7/20/07,ABUR,1,40,O,BM,0
2007,7,7/20/07,ABUR,2,20,I,BM,0
2007,7,7/20/07,ABUR,2,20,O,BM,0
2007,7,7/20/07,ABUR,2,40,I,BM,0
2007,7,7/20/07,ABUR,2,40,O,BM,0
2007,7,7/20/07,IVEE,1,20,I,BM,0
2007,7,7/20/07,IVEE,1,20,O,BM,5
2007,7,7/20/07,IVEE,1,40,I,BM,0
2007,7,7/20/07,IVEE,1,40,O,BM,0
2007,7,7/20/07,IVEE,2,20,I,BM,0
2007,7,7/20/07,IVEE,2,20,O,BM,0
2007,7,7/20/07,IVEE,2,40,I,BM,0
2007,7,7/20/07,IVEE,2,40,O,BM,0
2007,7,7/23/07,NAPL,1,20,I,BM,0
2007,7,7/23/07,NAPL,1,20,O,BM,0
2007,7,7/23/07,NAPL,1,40,I,BM,0
2007,7,7/23/07,NAPL,1,40,O,BM,0
2007,7,7/23/07,NAPL,2,20,I,BM,0
2007,7,7/23/07,NAPL,2,20,O,BM,0
2007,7,7/23/07,NAPL,2,40,I,BM,0
2007,7,7/23/07,NAPL,2,40,O,BM,0
2007,7,7/23/07,NAPL,3,20,I,BM,0
2007,7,7/23/07,NAPL,3,20,O,BM,0
2007,7,7/23/07,NAPL,3,40,I,BM,0
2007,7,7/23/07,NAPL,3,40,O,BM,0
2007,7,7/23/07,NAPL,4,20,I,BM,0
2007,7,7/23/07,NAPL,4,20,O,BM,0
2007,7,7/23/07,NAPL,4,40,I,BM,0
2007,7,7/23/07,NAPL,4,40,O,BM,5
2007,7,7/24/07,NAPL,5,20,I,BM,0
2007,7,7/24/07,NAPL,5,20,O,BM,0
2007,7,7/24/07,NAPL,5,40,I,BM,0
2007,7,7/24/07,NAPL,5,40,O,BM,0
2007,7,7/24/07,NAPL,6,20,I,BM,0
2007,7,7/24/07,NAPL,6,20,O,BM,0
2007,7,7/24/07,NAPL,6,40,I,BM,0
2007,7,7/24/07,NAPL,6,40,O,BM,0
2007,7,7/24/07,NAPL,7,20,I,BM,0
2007,7,7/24/07,NAPL,7,20,O,BM,0
2007,7,7/24/07,NAPL,7,40,I,BM,0
2007,7,7/24/07,NAPL,7,40,O,BM,0
2007,7,7/24/07,NAPL,8,20,I,BM,0
2007,7,7/24/07,NAPL,8,20,O,BM,0
2007,7,7/24/07,NAPL,8,40,I,BM,0
2007,7,7/24/07,NAPL,8,40,O,BM,0
2007,7,7/25/07,CARP,5,20,I,BM,0
2007,7,7/25/07,CARP,5,20,O,BM,5
2007,7,7/25/07,CARP,5,40,I,BM,0
2007,7,7/25/07,CARP,5,40,O,BM,0
2007,7,7/25/07,CARP,8,20,I,BM,0
2007,7,7/25/07,CARP,8,20,O,BM,0
2007,7,7/25/07,CARP,8,40,I,BM,0
2007,7,7/25/07,CARP,8,40,O,BM,0
2007,7,7/26/07,SCDI,2,20,I,BM,0
2007,7,7/26/07,SCDI,2,20,O,BM,0
2007,7,7/26/07,SCDI,2,40,I,BM,0
2007,7,7/26/07,SCDI,2,40,O,BM,0
2007,7,7/26/07,SCDI,3,20,I,BM,0
2007,7,7/26/07,SCDI,3,20,O,BM,0
2007,7,7/26/07,SCDI,3,40,I,BM,0
2007,7,7/26/07,SCDI,3,40,O,BM,0
2007,7,7/26/07,SCTW,2,20,I,BM,0
2007,7,7/26/07,SCTW,2,20,O,BM,0
2007,7,7/26/07,SCTW,2,40,I,BM,0
2007,7,7/26/07,SCTW,2,40,O,BM,5
2007,7,7/26/07,SCTW,3,20,I,BM,0
2007,7,7/26/07,SCTW,3,20,O,BM,0
2007,7,7/26/07,SCTW,3,40,I,BM,0
2007,7,7/26/07,SCTW,3,40,O,BM,0
2008,7,7/22/08,GOLB,1,20,I,BM,5
2008,7,7/22/08,GOLB,1,20,O,BM,15
2008,7,7/22/08,GOLB,1,40,I,BM,0
2008,7,7/22/08,GOLB,1,40,O,BM,0
2008,7,7/22/08,GOLB,2,20,I,BM,0
2008,7,7/22/08,GOLB,2,20,O,BM,0
2008,7,7/22/08,GOLB,2,40,I,BM,0
2008,7,7/22/08,GOLB,2,40,O,BM,0
2008,7,7/22/08,IVEE,1,20,I,BM,0
2008,7,7/22/08,IVEE,1,20,O,BM,0
2008,7,7/22/08,IVEE,1,40,I,BM,0
2008,7,7/22/08,IVEE,1,40,O,BM,0
2008,7,7/22/08,IVEE,2,20,I,BM,0
2008,7,7/22/08,IVEE,2,20,O,BM,0
2008,7,7/22/08,IVEE,2,40,I,BM,0
2008,7,7/22/08,IVEE,2,40,O,BM,0
2008,7,7/23/08,AQUE,1,20,I,BM,0
2008,7,7/23/08,AQUE,1,20,O,BM,0
2008,7,7/23/08,AQUE,1,40,I,BM,0
2008,7,7/23/08,AQUE,1,40,O,BM,0
2008,7,7/23/08,AQUE,2,20,I,BM,0
2008,7,7/23/08,AQUE,2,20,O,BM,0
2008,7,7/23/08,AQUE,2,40,I,BM,0
2008,7,7/23/08,AQUE,2,40,O,BM,0
2008,7,7/23/08,AQUE,3,20,I,BM,10
2008,7,7/23/08,AQUE,3,20,O,BM,5
2008,7,7/23/08,AQUE,3,40,I,BM,5
2008,7,7/23/08,AQUE,3,40,O,BM,5
2008,7,7/23/08,AQUE,4,20,I,BM,0
2008,7,7/23/08,AQUE,4,20,O,BM,0
2008,7,7/23/08,AQUE,4,40,I,BM,0
2008,7,7/23/08,AQUE,4,40,O,BM,5
2008,7,7/23/08,AQUE,5,20,I,BM,0
2008,7,7/23/08,AQUE,5,20,O,BM,0
2008,7,7/23/08,AQUE,5,40,I,BM,0
2008,7,7/23/08,AQUE,5,40,O,BM,0
2008,7,7/23/08,AQUE,6,20,I,BM,0
2008,7,7/23/08,AQUE,6,20,O,BM,0
2008,7,7/23/08,AQUE,6,40,I,BM,0
2008,7,7/23/08,AQUE,6,40,O,BM,0
2008,7,7/24/08,CARP,3,20,I,BM,0
2008,7,7/24/08,CARP,3,20,O,BM,5
2008,7,7/24/08,CARP,3,40,I,BM,0
2008,7,7/24/08,CARP,3,40,O,BM,5
2008,7,7/24/08,CARP,4,20,I,BM,0
2008,7,7/24/08,CARP,4,20,O,BM,0
2008,7,7/24/08,CARP,4,40,I,BM,5
2008,7,7/24/08,CARP,4,40,O,BM,0
2008,7,7/24/08,CARP,6,20,I,BM,0
2008,7,7/24/08,CARP,6,20,O,BM,0
2008,7,7/24/08,CARP,6,40,I,BM,0
2008,7,7/24/08,CARP,6,40,O,BM,0
2008,7,7/24/08,CARP,7,20,I,BM,0
2008,7,7/24/08,CARP,7,20,O,BM,0
2008,7,7/24/08,CARP,7,40,I,BM,0
2008,7,7/24/08,CARP,7,40,O,BM,0
2008,7,7/25/08,CARP,1,20,I,BM,0
2008,7,7/25/08,CARP,1,20,O,BM,0
2008,7,7/25/08,CARP,1,40,I,BM,0
2008,7,7/25/08,CARP,1,40,O,BM,0
2008,7,7/25/08,CARP,2,20,I,BM,0
2008,7,7/25/08,CARP,2,20,O,BM,0
2008,7,7/25/08,CARP,2,40,I,BM,0
2008,7,7/25/08,CARP,2,40,O,BM,0
2008,7,7/25/08,CARP,5,20,I,BM,5
2008,7,7/25/08,CARP,5,20,O,BM,0
2008,7,7/25/08,CARP,5,40,I,BM,0
2008,7,7/25/08,CARP,5,40,O,BM,5
2008,7,7/25/08,CARP,8,20,I,BM,25
2008,7,7/25/08,CARP,8,20,O,BM,10
2008,7,7/25/08,CARP,8,40,I,BM,5
2008,7,7/25/08,CARP,8,40,O,BM,0
2008,7,7/28/08,NAPL,5,20,I,BM,0
2008,7,7/28/08,NAPL,5,20,O,BM,0
2008,7,7/28/08,NAPL,5,40,I,BM,0
2008,7,7/28/08,NAPL,5,40,O,BM,0
2008,7,7/28/08,NAPL,6,20,I,BM,0
2008,7,7/28/08,NAPL,6,20,O,BM,0
2008,7,7/28/08,NAPL,6,40,I,BM,0
2008,7,7/28/08,NAPL,6,40,O,BM,0
2008,7,7/28/08,NAPL,7,20,I,BM,0
2008,7,7/28/08,NAPL,7,20,O,BM,5
2008,7,7/28/08,NAPL,7,40,I,BM,0
2008,7,7/28/08,NAPL,7,40,O,BM,0
2008,7,7/28/08,NAPL,8,20,I,BM,0
2008,7,7/28/08,NAPL,8,20,O,BM,0
2008,7,7/28/08,NAPL,8,40,I,BM,0
2008,7,7/28/08,NAPL,8,40,O,BM,0
2008,7,7/29/08,AHND,1,20,I,BM,0
2008,7,7/29/08,AHND,1,20,O,BM,0
2008,7,7/29/08,AHND,1,40,I,BM,0
2008,7,7/29/08,AHND,1,40,O,BM,0
2008,7,7/29/08,AHND,2,20,I,BM,40
2008,7,7/29/08,AHND,2,20,O,BM,35
2008,7,7/29/08,AHND,2,40,I,BM,10
2008,7,7/29/08,AHND,2,40,O,BM,15
2008,7,7/29/08,BULL,1,20,I,BM,0
2008,7,7/29/08,BULL,1,20,O,BM,0
2008,7,7/29/08,BULL,1,40,I,BM,0
2008,7,7/29/08,BULL,1,40,O,BM,0
2008,7,7/29/08,BULL,3,20,I,BM,0
2008,7,7/29/08,BULL,3,20,O,BM,0
2008,7,7/29/08,BULL,3,40,I,BM,0
2008,7,7/29/08,BULL,3,40,O,BM,0
2008,7,7/29/08,BULL,6,20,I,BM,0
2008,7,7/29/08,BULL,6,20,O,BM,0
2008,7,7/29/08,BULL,6,40,I,BM,0
2008,7,7/29/08,BULL,6,40,O,BM,0
2008,7,7/30/08,SCDI,2,20,I,BM,0
2008,7,7/30/08,SCDI,2,20,O,BM,0
2008,7,7/30/08,SCDI,2,40,I,BM,0
2008,7,7/30/08,SCDI,2,40,O,BM,0
2008,7,7/30/08,SCDI,3,20,I,BM,0
2008,7,7/30/08,SCDI,3,20,O,BM,0
2008,7,7/30/08,SCDI,3,40,I,BM,0
2008,7,7/30/08,SCDI,3,40,O,BM,0
2008,7,7/30/08,SCTW,2,20,I,BM,5
2008,7,7/30/08,SCTW,2,20,O,BM,10
2008,7,7/30/08,SCTW,2,40,I,BM,0
2008,7,7/30/08,SCTW,2,40,O,BM,0
2008,7,7/30/08,SCTW,3,20,I,BM,0
2008,7,7/30/08,SCTW,3,20,O,BM,0
2008,7,7/30/08,SCTW,3,40,I,BM,10
2008,7,7/30/08,SCTW,3,40,O,BM,15
2008,7,7/31/08,ABUR,1,20,I,BM,0
2008,7,7/31/08,ABUR,1,20,O,BM,0
2008,7,7/31/08,ABUR,1,40,I,BM,0
2008,7,7/31/08,ABUR,1,40,O,BM,0
2008,7,7/31/08,ABUR,2,20,I,BM,0
2008,7,7/31/08,ABUR,2,20,O,BM,0
2008,7,7/31/08,ABUR,2,40,I,BM,0
2008,7,7/31/08,ABUR,2,40,O,BM,0
2008,7,7/31/08,MOHK,1,20,I,BM,0
2008,7,7/31/08,MOHK,1,20,O,BM,0
2008,7,7/31/08,MOHK,1,40,I,BM,0
2008,7,7/31/08,MOHK,1,40,O,BM,0
2008,7,7/31/08,MOHK,2,20,I,BM,0
2008,7,7/31/08,MOHK,2,20,O,BM,0
2008,7,7/31/08,MOHK,2,40,I,BM,0
2008,7,7/31/08,MOHK,2,40,O,BM,0
2008,8,8/1/08,NAPL,1,20,I,BM,0
2008,8,8/1/08,NAPL,1,20,O,BM,0
2008,8,8/1/08,NAPL,1,40,I,BM,0
2008,8,8/1/08,NAPL,1,40,O,BM,0
2008,8,8/1/08,NAPL,2,20,I,BM,0
2008,8,8/1/08,NAPL,2,20,O,BM,0
2008,8,8/1/08,NAPL,2,40,I,BM,0
2008,8,8/1/08,NAPL,2,40,O,BM,0
2008,8,8/1/08,NAPL,3,20,I,BM,0
2008,8,8/1/08,NAPL,3,20,O,BM,0
2008,8,8/1/08,NAPL,3,40,I,BM,0
2008,8,8/1/08,NAPL,3,40,O,BM,0
2008,8,8/1/08,NAPL,4,20,I,BM,0
2008,8,8/1/08,NAPL,4,20,O,BM,0
2008,8,8/1/08,NAPL,4,40,I,BM,0
2008,8,8/1/08,NAPL,4,40,O,BM,0
2009,7,7/15/09,AQUE,4,20,I,BM,0
2009,7,7/15/09,AQUE,4,20,O,BM,5
2009,7,7/15/09,AQUE,4,40,I,BM,0
2009,7,7/15/09,AQUE,4,40,O,BM,0
2009,7,7/15/09,AQUE,5,20,I,BM,0
2009,7,7/15/09,AQUE,5,20,O,BM,0
2009,7,7/15/09,AQUE,5,40,I,BM,0
2009,7,7/15/09,AQUE,5,40,O,BM,0
2009,7,7/20/09,GOLB,1,20,I,BM,5
2009,7,7/20/09,GOLB,1,20,O,BM,5
2009,7,7/20/09,GOLB,1,40,I,BM,0
2009,7,7/20/09,GOLB,1,40,O,BM,5
2009,7,7/20/09,GOLB,2,20,I,BM,0
2009,7,7/20/09,GOLB,2,20,O,BM,5
2009,7,7/20/09,GOLB,2,40,I,BM,0
2009,7,7/20/09,GOLB,2,40,O,BM,5
2009,7,7/20/09,IVEE,1,20,I,BM,0
2009,7,7/20/09,IVEE,1,20,O,BM,0
2009,7,7/20/09,IVEE,1,40,I,BM,0
2009,7,7/20/09,IVEE,1,40,O,BM,0
2009,7,7/20/09,IVEE,2,20,I,BM,0
2009,7,7/20/09,IVEE,2,20,O,BM,0
2009,7,7/20/09,IVEE,2,40,I,BM,0
2009,7,7/20/09,IVEE,2,40,O,BM,0
2009,7,7/21/09,NAPL,1,20,I,BM,0
2009,7,7/21/09,NAPL,1,20,O,BM,0
2009,7,7/21/09,NAPL,1,40,I,BM,0
2009,7,7/21/09,NAPL,1,40,O,BM,0
2009,7,7/21/09,NAPL,2,20,I,BM,0
2009,7,7/21/09,NAPL,2,20,O,BM,0
2009,7,7/21/09,NAPL,2,40,I,BM,0
2009,7,7/21/09,NAPL,2,40,O,BM,0
2009,7,7/21/09,NAPL,4,20,I,BM,0
2009,7,7/21/09,NAPL,4,20,O,BM,0
2009,7,7/21/09,NAPL,4,40,I,BM,0
2009,7,7/21/09,NAPL,4,40,O,BM,0
2009,7,7/21/09,NAPL,5,20,I,BM,0
2009,7,7/21/09,NAPL,5,20,O,BM,0
2009,7,7/21/09,NAPL,5,40,I,BM,0
2009,7,7/21/09,NAPL,5,40,O,BM,0
2009,7,7/21/09,NAPL,6,20,I,BM,0
2009,7,7/21/09,NAPL,6,20,O,BM,0
2009,7,7/21/09,NAPL,6,40,I,BM,0
2009,7,7/21/09,NAPL,6,40,O,BM,0
2009,7,7/22/09,NAPL,3,20,I,BM,0
2009,7,7/22/09,NAPL,3,20,O,BM,0
2009,7,7/22/09,NAPL,3,40,I,BM,0
2009,7,7/22/09,NAPL,3,40,O,BM,0
2009,7,7/22/09,NAPL,7,20,I,BM,0
2009,7,7/22/09,NAPL,7,20,O,BM,0
2009,7,7/22/09,NAPL,7,40,I,BM,0
2009,7,7/22/09,NAPL,7,40,O,BM,0
2009,7,7/22/09,NAPL,8,20,I,BM,0
2009,7,7/22/09,NAPL,8,20,O,BM,0
2009,7,7/22/09,NAPL,8,40,I,BM,0
2009,7,7/22/09,NAPL,8,40,O,BM,0
2009,7,7/23/09,MOHK,1,20,I,BM,0
2009,7,7/23/09,MOHK,1,20,O,BM,0
2009,7,7/23/09,MOHK,1,40,I,BM,0
2009,7,7/23/09,MOHK,1,40,O,BM,0
2009,7,7/23/09,MOHK,2,20,I,BM,0
2009,7,7/23/09,MOHK,2,20,O,BM,0
2009,7,7/23/09,MOHK,2,40,I,BM,0
2009,7,7/23/09,MOHK,2,40,O,BM,0
2009,7,7/24/09,ABUR,1,20,I,BM,0
2009,7,7/24/09,ABUR,1,20,O,BM,0
2009,7,7/24/09,ABUR,1,40,I,BM,0
2009,7,7/24/09,ABUR,1,40,O,BM,0
2009,7,7/24/09,ABUR,2,20,I,BM,0
2009,7,7/24/09,ABUR,2,20,O,BM,0
2009,7,7/24/09,ABUR,2,40,I,BM,0
2009,7,7/24/09,ABUR,2,40,O,BM,0
2009,7,7/24/09,CARP,2,20,I,BM,0
2009,7,7/24/09,CARP,2,20,O,BM,0
2009,7,7/24/09,CARP,2,40,I,BM,0
2009,7,7/24/09,CARP,2,40,O,BM,0
2009,7,7/24/09,CARP,5,20,I,BM,0
2009,7,7/24/09,CARP,5,20,O,BM,0
2009,7,7/24/09,CARP,5,40,I,BM,0
2009,7,7/24/09,CARP,5,40,O,BM,0
2009,7,7/24/09,CARP,8,20,I,BM,0
2009,7,7/24/09,CARP,8,20,O,BM,0
2009,7,7/24/09,CARP,8,40,I,BM,0
2009,7,7/24/09,CARP,8,40,O,BM,0
2009,7,7/27/09,AHND,1,20,I,BM,0
2009,7,7/27/09,AHND,1,20,O,BM,0
2009,7,7/27/09,AHND,1,40,I,BM,0
2009,7,7/27/09,AHND,1,40,O,BM,0
2009,7,7/27/09,AQUE,1,20,I,BM,0
2009,7,7/27/09,AQUE,1,20,O,BM,0
2009,7,7/27/09,AQUE,1,40,I,BM,0
2009,7,7/27/09,AQUE,1,40,O,BM,0
2009,7,7/27/09,AQUE,2,20,I,BM,0
2009,7,7/27/09,AQUE,2,20,O,BM,0
2009,7,7/27/09,AQUE,2,40,I,BM,0
2009,7,7/27/09,AQUE,2,40,O,BM,0
2009,7,7/27/09,AQUE,3,20,I,BM,5
2009,7,7/27/09,AQUE,3,20,O,BM,10
2009,7,7/27/09,AQUE,3,40,I,BM,0
2009,7,7/27/09,AQUE,3,40,O,BM,5
2009,7,7/27/09,AQUE,6,20,I,BM,0
2009,7,7/27/09,AQUE,6,20,O,BM,0
2009,7,7/27/09,AQUE,6,40,I,BM,0
2009,7,7/27/09,AQUE,6,40,O,BM,0
2009,7,7/28/09,AHND,2,20,I,BM,20
2009,7,7/28/09,AHND,2,20,O,BM,20
2009,7,7/28/09,AHND,2,40,I,BM,5
2009,7,7/28/09,AHND,2,40,O,BM,50
2009,7,7/28/09,BULL,1,20,I,BM,0
2009,7,7/28/09,BULL,1,20,O,BM,0
2009,7,7/28/09,BULL,1,40,I,BM,0
2009,7,7/28/09,BULL,1,40,O,BM,0
2009,7,7/28/09,BULL,3,20,I,BM,0
2009,7,7/28/09,BULL,3,20,O,BM,0
2009,7,7/28/09,BULL,3,40,I,BM,0
2009,7,7/28/09,BULL,3,40,O,BM,0
2009,7,7/28/09,BULL,6,20,I,BM,0
2009,7,7/28/09,BULL,6,20,O,BM,0
2009,7,7/28/09,BULL,6,40,I,BM,0
2009,7,7/28/09,BULL,6,40,O,BM,0
2009,7,7/29/09,SCDI,2,20,I,BM,5
2009,7,7/29/09,SCDI,2,20,O,BM,5
2009,7,7/29/09,SCDI,2,40,I,BM,0
2009,7,7/29/09,SCDI,2,40,O,BM,0
2009,7,7/29/09,SCDI,3,20,I,BM,0
2009,7,7/29/09,SCDI,3,20,O,BM,0
2009,7,7/29/09,SCDI,3,40,I,BM,0
2009,7,7/29/09,SCDI,3,40,O,BM,0
2009,7,7/29/09,SCTW,2,20,I,BM,0
2009,7,7/29/09,SCTW,2,20,O,BM,0
2009,7,7/29/09,SCTW,2,40,I,BM,0
2009,7,7/29/09,SCTW,2,40,O,BM,5
2009,7,7/29/09,SCTW,3,20,I,BM,0
2009,7,7/29/09,SCTW,3,20,O,BM,0
2009,7,7/29/09,SCTW,3,40,I,BM,0
2009,7,7/29/09,SCTW,3,40,O,BM,0
2009,7,7/30/09,CARP,1,20,I,BM,0
2009,7,7/30/09,CARP,1,20,O,BM,0
2009,7,7/30/09,CARP,1,40,I,BM,0
2009,7,7/30/09,CARP,1,40,O,BM,0
2009,7,7/30/09,CARP,3,20,I,BM,0
2009,7,7/30/09,CARP,3,20,O,BM,0
2009,7,7/30/09,CARP,3,40,I,BM,0
2009,7,7/30/09,CARP,3,40,O,BM,0
2009,7,7/30/09,CARP,4,20,I,BM,5
2009,7,7/30/09,CARP,4,20,O,BM,0
2009,7,7/30/09,CARP,4,40,I,BM,0
2009,7,7/30/09,CARP,4,40,O,BM,0
2009,7,7/30/09,CARP,6,20,I,BM,0
2009,7,7/30/09,CARP,6,20,O,BM,0
2009,7,7/30/09,CARP,6,40,I,BM,0
2009,7,7/30/09,CARP,6,40,O,BM,0
2009,7,7/30/09,CARP,7,20,I,BM,0
2009,7,7/30/09,CARP,7,20,O,BM,0
2009,7,7/30/09,CARP,7,40,I,BM,5
2009,7,7/30/09,CARP,7,40,O,BM,0
2010,7,7/19/10,CARP,4,20,I,BM,5
2010,7,7/19/10,CARP,4,20,O,BM,0
2010,7,7/19/10,CARP,4,40,I,BM,5
2010,7,7/19/10,CARP,4,40,O,BM,0
2010,7,7/19/10,CARP,7,20,I,BM,5
2010,7,7/19/10,CARP,7,20,O,BM,0
2010,7,7/19/10,CARP,7,40,I,BM,0
2010,7,7/19/10,CARP,7,40,O,BM,0
2010,7,7/20/10,ABUR,1,20,I,BM,0
2010,7,7/20/10,ABUR,1,20,O,BM,0
2010,7,7/20/10,ABUR,1,40,I,BM,0
2010,7,7/20/10,ABUR,1,40,O,BM,0
2010,7,7/20/10,ABUR,2,20,I,BM,0
2010,7,7/20/10,ABUR,2,20,O,BM,0
2010,7,7/20/10,ABUR,2,40,I,BM,0
2010,7,7/20/10,ABUR,2,40,O,BM,0
2010,7,7/20/10,GOLB,1,20,I,BM,0
2010,7,7/20/10,GOLB,1,20,O,BM,0
2010,7,7/20/10,GOLB,1,40,I,BM,0
2010,7,7/20/10,GOLB,1,40,O,BM,0
2010,7,7/20/10,GOLB,2,20,I,BM,0
2010,7,7/20/10,GOLB,2,20,O,BM,0
2010,7,7/20/10,GOLB,2,40,I,BM,0
2010,7,7/20/10,GOLB,2,40,O,BM,0
2010,7,7/20/10,IVEE,1,20,I,BM,0
2010,7,7/20/10,IVEE,1,20,O,BM,0
2010,7,7/20/10,IVEE,1,40,I,BM,0
2010,7,7/20/10,IVEE,1,40,O,BM,0
2010,7,7/20/10,IVEE,2,20,I,BM,0
2010,7,7/20/10,IVEE,2,20,O,BM,0
2010,7,7/20/10,IVEE,2,40,I,BM,0
2010,7,7/20/10,IVEE,2,40,O,BM,0
2010,7,7/21/10,CARP,1,20,I,BM,0
2010,7,7/21/10,CARP,1,20,O,BM,0
2010,7,7/21/10,CARP,1,40,I,BM,0
2010,7,7/21/10,CARP,1,40,O,BM,0
2010,7,7/21/10,CARP,2,20,I,BM,0
2010,7,7/21/10,CARP,2,20,O,BM,0
2010,7,7/21/10,CARP,2,40,I,BM,0
2010,7,7/21/10,CARP,2,40,O,BM,0
2010,7,7/21/10,CARP,3,20,I,BM,0
2010,7,7/21/10,CARP,3,20,O,BM,5
2010,7,7/21/10,CARP,3,40,I,BM,0
2010,7,7/21/10,CARP,3,40,O,BM,5
2010,7,7/21/10,CARP,5,20,I,BM,0
2010,7,7/21/10,CARP,5,20,O,BM,0
2010,7,7/21/10,CARP,5,40,I,BM,0
2010,7,7/21/10,CARP,5,40,O,BM,0
2010,7,7/21/10,CARP,6,20,I,BM,0
2010,7,7/21/10,CARP,6,20,O,BM,0
2010,7,7/21/10,CARP,6,40,I,BM,0
2010,7,7/21/10,CARP,6,40,O,BM,0
2010,7,7/21/10,CARP,8,20,I,BM,0
2010,7,7/21/10,CARP,8,20,O,BM,0
2010,7,7/21/10,CARP,8,40,I,BM,0
2010,7,7/21/10,CARP,8,40,O,BM,0
2010,7,7/22/10,AQUE,1,20,I,BM,0
2010,7,7/22/10,AQUE,1,20,O,BM,0
2010,7,7/22/10,AQUE,1,40,I,BM,0
2010,7,7/22/10,AQUE,1,40,O,BM,0
2010,7,7/22/10,AQUE,2,20,I,BM,0
2010,7,7/22/10,AQUE,2,20,O,BM,5
2010,7,7/22/10,AQUE,2,40,I,BM,0
2010,7,7/22/10,AQUE,2,40,O,BM,0
2010,7,7/22/10,AQUE,3,20,I,BM,10
2010,7,7/22/10,AQUE,3,20,O,BM,10
2010,7,7/22/10,AQUE,3,40,I,BM,15
2010,7,7/22/10,AQUE,3,40,O,BM,20
2010,7,7/22/10,AQUE,4,20,I,BM,0
2010,7,7/22/10,AQUE,4,20,O,BM,0
2010,7,7/22/10,AQUE,4,40,I,BM,0
2010,7,7/22/10,AQUE,4,40,O,BM,0
2010,7,7/22/10,AQUE,5,20,I,BM,0
2010,7,7/22/10,AQUE,5,20,O,BM,0
2010,7,7/22/10,AQUE,5,40,I,BM,0
